AREA,BA,BA_DIV_BB,BB,BF_ID,BF_TYPE,BLANK_TYPE,BM,BREADTH,BREADTH_DIV_LENGTH,BUTT_TYPE,BUTT_WORKING,CIRCUMFERENCE,COMPLETENESS,CONDITION,CONTEXT_LEVEL,CONTINENT,CORTEX_BACK,CORTEX_FRONT,CORTEX_TYPE,COUNTRY,DATE_FOUND,DEGREE_PATINATION,EDGE_PROFILE,EDGE_VIEW_AREA,EDGE_VIEW_CIRCUMFERENCE,EDGE_VIEW_L1,EDGE_VIEW_SYMMETRY,EDGE_VIEW_THICKNESS_L1,FINDER,FINDERS_NO,FRONTAL_SYMMETRY,L1,L1_BREADTH,L1_DIV_LENGTH,LENGTH,MUSEUM_ACCESSION_DATE,MUSEUM_ACCESSION_NO,MUSEUM_HOLDER,NOTES,PERCENTAGE_WORKED,RAW_MATERIAL_HARDNESS,RAW_MATERIAL_TEXTURE,RAW_MATERIAL_TYPE,SITENAME,SITE_SUBDIV,TA,TB,THICKNESS,THICKNESS_DIV_BREADTH,TM,WEIGHT
9884.4,72.8,1.12,64.6,2457,CLEAVER,FLAKE,86.1,86.7,0.58,NON-CORTICAL,PARTIALLY WORKED,348.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,4581.4,300.1,43.6,0.06,45.3,,UNCLEAR,0.01,77.2,86.1,0.52,147.76,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,ROUGH CLEAVER WITH POSSIBLE LATERAL EDGE DAMAGE ON BIT,69,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,24.6,38.5,48.6,0.56,41.1,614
9728.2,95.2,1.25,75.6,2458,CLEAVER,FLAKE,95.0,101.5,0.85,NON-CORTICAL,PARTIALLY WORKED,336.1,COMPLETE,ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,4224.3,278.2,29.4,0.02,43.8,,UNCLEAR,0.01,83.9,100.4,0.7,119.04,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,SQUAT CLEAVER WITH HEAVILY ERODE BIT,70,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,23.4,43.6,44.4,0.43,38.9,651
9134.8,90.6,1.44,62.9,2459,CLEAVER,FLAKE,89.9,93.2,0.76,NON-CORTICAL,UNWORKED,334.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,3256.9,240.2,49.8,0.03,41.5,,UNCLEAR,0.01,94.0,92.1,0.77,121.51,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,SQUAT CLEAVER WITH ANGULAR UNWORKED BUTT,66,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,20.5,31.2,41.6,0.44,37.8,496
6322.4,53.9,0.93,57.7,2460,HANDAXE,UNCLEAR,71.6,72.4,0.63,NON-CORTICAL,COMPLETELY WORKED,262.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,2306.1,225.7,53.5,0.02,30.8,,UNCLEAR,0.0,55.1,72.0,0.48,113.66,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,17.2,18.4,30.8,0.42,30.2,259
3844.2,35.3,0.71,49.3,2461,HANDAXE,FLAKE,49.9,53.1,0.56,NON-CORTICAL,PARTIALLY WORKED,222.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1554.1,180.0,44.4,0.03,24.3,,UNCLEAR,0.01,27.9,52.5,0.29,93.29,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,73,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,16.3,18.1,24.3,0.45,24.2,139
3574.5,35.5,0.79,44.8,2462,HANDAXE,UNCLEAR,50.2,53.5,0.59,NON-CORTICAL,UNWORKED,208.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,1346.0,169.9,44.9,0.09,24.0,,UNCLEAR,0.04,32.4,53.1,0.35,90.21,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,14.5,15.4,24.2,0.45,23.6,111
3608.7,20.8,0.35,58.6,2463,HANDAXE,FLAKE,49.0,61.6,0.67,NON-CORTICAL,COMPLETELY WORKED,218.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,884.8,163.7,31.4,0.01,15.3,,UNCLEAR,0.02,22.6,61.6,0.24,91.15,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,SMALL THIN POINTED HANDAXE,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,8.7,12.5,16.4,0.26,14.3,79
2710.7,24.8,0.54,45.5,2464,HANDAXE,UNCLEAR,44.3,49.6,0.64,NON-CORTICAL,PARTIALLY WORKED,180.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,1417.2,159.2,26.5,0.01,26.3,,UNCLEAR,0.01,26.6,49.4,0.34,76.5,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,88,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,12.2,22.9,26.4,0.53,24.2,100
3150.6,36.4,0.91,40.0,2465,HANDAXE,FLAKE,50.7,51.3,0.63,NON-CORTICAL,PARTIALLY WORKED,191.8,COMPLETE,ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1241.5,155.3,34.1,0.03,22.6,,UNCLEAR,0.01,34.7,51.0,0.42,81.06,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,90,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,15.4,15.7,22.7,0.44,22.4,104
2977.4,33.6,0.68,49.1,2466,HANDAXE,UNCLEAR,51.9,57.2,0.78,NON-CORTICAL,COMPLETELY WORKED,181.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,855.1,138.4,43.8,0.02,16.3,,UNCLEAR,0.01,28.9,56.5,0.39,73.01,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,13.0,12.2,16.7,0.29,15.6,79
2220.9,19.9,0.52,37.8,2467,HANDAXE,UNCLEAR,39.4,45.5,0.62,NON-CORTICAL,COMPLETELY WORKED,166.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1208.6,147.2,35.3,0.05,26.7,,UNCLEAR,0.01,30.0,45.0,0.41,72.75,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,12.2,17.6,26.8,0.58,26.7,71
2518.1,27.0,0.55,48.8,2468,HANDAXE,UNCLEAR,50.1,54.3,0.8,NON-CORTICAL,COMPLETELY WORKED,168.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,818.8,130.1,31.4,0.02,17.0,,UNCLEAR,0.01,24.6,52.6,0.36,67.26,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,12.1,13.6,17.1,0.31,17.0,73
2251.6,18.4,0.4,44.9,2469,HANDAXE,FLAKE,41.9,48.4,0.69,NON-CORTICAL,COMPLETELY WORKED,167.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,923.1,136.1,34.1,0.03,18.7,,UNCLEAR,0.01,24.3,48.4,0.34,69.61,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,13.5,14.6,19.2,0.39,18.6,60
1962.6,19.2,0.49,39.1,2470,HANDAXE,UNCLEAR,36.5,41.9,0.62,NON-CORTICAL,COMPLETELY WORKED,154.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,727.2,131.4,30.8,0.01,14.9,,UNCLEAR,0.01,21.5,41.9,0.32,66.99,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,10.9,11.6,15.1,0.36,14.7,43
15679.9,96.6,1.14,84.4,2471,CLEAVER,FLAKE,110.5,112.4,0.62,NON-CORTICAL,PARTIALLY WORKED,427.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,PATINATED,IRREGULAR,5708.4,379.1,120.9,0.11,43.1,,UNCLEAR,0.01,107.2,111.2,0.59,178.96,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,CLEAVER WITH INTERSECTION BIT,82,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,25.7,35.1,44.5,0.39,39.8,821
11423.2,45.4,0.56,80.9,2472,CLEAVER,FLAKE,82.2,87.1,0.49,NON-CORTICAL,COMPLETELY WORKED,399.1,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,4728.5,349.7,55.6,0.01,45.5,,UNCLEAR,0.02,74.7,86.6,0.42,175.98,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,ULTRA CONVERGENT CLEAVER WITH SMALL INTERSECTION BIT,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,20.7,37.5,46.2,0.53,32.5,591
14446.3,103.3,1.2,85.6,2473,CLEAVER,FLAKE,106.2,110.5,0.68,NON-CORTICAL,PARTIALLY WORKED,427.2,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,5084.3,349.3,66.1,0.03,44.1,,UNCLEAR,0.01,100.3,110.5,0.62,160.59,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,INTERSECTION BIT WITH LIGHT LATERAL AND IMPACT EDGE DAMAGE,91,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,24.1,35.7,45.2,0.4,40.7,829
9926.1,70.3,1.05,66.6,2474,CLEAVER,FLAKE,91.2,94.1,0.66,NON-CORTICAL,PARTIALLY WORKED,337.9,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,4590.2,303.7,75.2,0.02,49.8,,UNCLEAR,0.01,82.9,92.0,0.58,142.13,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,INTERSECTION BIT ON UPPER LEFT HAND CORNER,92,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,26.0,28.9,51.1,0.54,49.8,618
9575.2,68.4,0.96,70.9,2475,HANDAXE,UNCLEAR,86.7,89.2,0.65,NON-CORTICAL,COMPLETELY WORKED,359.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,4034.3,291.7,73.4,0.02,39.3,,UNCLEAR,0.17,59.8,89.2,0.44,135.55,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,25.8,29.3,41.1,0.46,38.9,544
7508.3,49.7,0.77,64.0,2476,HANDAXE,FLAKE,72.4,76.7,0.57,NON-CORTICAL,PARTIALLY WORKED,308.0,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,FRESH,IRREGULAR,3072.1,279.9,42.4,0.08,34.7,,UNCLEAR,0.02,53.4,75.1,0.4,132.85,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,MADE ON VICTORIA WEST CORE,69,TOUGH,MEDIUM,ANDESITE,DE BEERS FLOORS,UNCLEAR,18.4,25.2,36.4,0.47,30.6,381
7592.6,43.6,0.59,72.8,2477,HANDAXE,FLAKE,74.1,78.4,0.6,NON-CORTICAL,PARTIALLY WORKED,308.9,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,3112.2,261.3,51.9,0.07,33.1,,UNCLEAR,0.01,42.9,77.9,0.32,130.31,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,PLANO-CONVEX HANDAXE; PREDOMINANTLY UNIFACIALLY WORKED,83,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,20.1,27.1,33.9,0.43,32.5,380
5864.0,37.5,0.64,58.2,2478,HANDAXE,FLAKE,62.7,67.4,0.55,NON-CORTICAL,COMPLETELY WORKED,275.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,2017.1,228.5,39.9,0.01,28.8,,UNCLEAR,0.01,38.5,67.0,0.31,120.59,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,11.1,22.6,29.3,0.43,23.8,199
4357.6,37.3,0.82,45.3,2479,HANDAXE,UNCLEAR,50.7,53.1,0.5,NON-CORTICAL,PARTIALLY WORKED,246.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,2843.9,221.8,43.7,0.04,38.1,,UNCLEAR,0.01,35.6,53.1,0.33,105.69,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,77,TOUGH,MEDIUM,ANDESITE,DE BEERS FLOORS,UNCLEAR,24.0,27.3,40.9,0.77,36.3,240
5281.5,52.9,1.05,50.3,2480,CLEAVER,FLAKE,59.3,59.8,0.56,NON-CORTICAL,PARTIALLY WORKED,261.4,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,2398.4,212.2,32.8,0.01,33.5,,UNCLEAR,0.02,52.2,59.6,0.48,106.59,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,INTERSECTION BIT WITH TWO POSSIBLE LATERAL EDGE DAMAGE NOTCHES,88,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,18.2,27.8,34.0,0.56,30.1,230
4067.8,26.0,0.47,54.8,2481,PICK,UNCLEAR,43.7,56.0,0.5,NON-CORTICAL,PARTIALLY WORKED,246.3,COMPLETE,ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,2578.1,223.9,37.8,0.02,34.4,,UNCLEAR,0.02,24.1,55.3,0.21,110.41,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,81,TOUGH,FINE,ANDESITE,DE BEERS FLOORS,UNCLEAR,18.7,30.6,34.8,0.62,28.8,181
4167.0,28.0,0.46,60.1,2482,HANDAXE,FLAKE,53.2,66.2,0.67,NON-CORTICAL,PARTIALLY WORKED,231.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,2074.5,190.4,36.0,0.06,33.4,,UNCLEAR,0.01,28.2,66.2,0.28,98.65,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,84,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,18.8,25.0,34.9,0.52,30.7,175
3833.3,23.8,0.44,53.3,2483,HANDAXE,FLAKE,50.4,59.0,0.6,NON-CORTICAL,PARTIALLY WORKED,238.0,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1985.0,205.6,32.6,0.24,32.4,,UNCLEAR,0.06,36.6,57.5,0.37,98.28,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,86,TOUGH,MEDIUM,ANDESITE,DE BEERS FLOORS,UNCLEAR,16.4,26.1,33.5,0.56,27.3,167
2860.7,20.9,0.45,46.3,2484,HANDAXE,UNCLEAR,42.3,48.0,0.55,NON-CORTICAL,COMPLETELY WORKED,198.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1266.8,172.2,41.6,0.01,24.7,,UNCLEAR,0.0,25.1,47.8,0.28,86.62,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,10.5,13.5,25.8,0.53,24.6,75
3899.1,24.5,0.4,60.3,2485,HANDAXE,UNCLEAR,53.9,64.2,0.69,NON-CORTICAL,PARTIALLY WORKED,218.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,1164.7,169.6,31.4,0.03,21.2,,UNCLEAR,0.02,27.6,63.5,0.29,92.77,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,7.5,20.2,22.6,0.35,18.7,111
4017.8,28.0,0.5,55.5,2486,HANDAXE,UNCLEAR,57.0,63.6,0.68,NON-CORTICAL,COMPLETELY WORKED,215.6,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1484.7,174.2,37.1,0.02,26.7,,UNCLEAR,0.01,36.8,62.7,0.39,93.03,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,11.8,18.7,27.0,0.42,25.2,120
3592.9,27.7,0.5,55.1,2487,HANDAXE,UNCLEAR,52.2,58.3,0.66,NON-CORTICAL,COMPLETELY WORKED,208.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,TWISTED,1727.1,178.6,35.2,0.01,27.9,,UNCLEAR,0.01,26.1,58.1,0.29,87.77,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,ANTICLOCK TWIST OF 25 DEGREES,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,14.1,24.7,28.5,0.48,26.7,133
3117.8,27.1,0.55,48.6,2488,HANDAXE,UNCLEAR,47.4,53.5,0.64,NON-CORTICAL,COMPLETELY WORKED,195.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1240.0,150.4,34.6,0.1,24.8,,UNCLEAR,0.01,23.0,53.3,0.27,82.91,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,PLANO-CONVEX,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,13.7,17.0,25.4,0.47,23.8,100
2881.2,22.6,0.41,54.6,2489,HANDAXE,UNCLEAR,48.2,57.7,0.76,NON-CORTICAL,PARTIALLY WORKED,188.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1233.3,153.7,38.8,0.03,22.9,,UNCLEAR,0.04,24.5,57.6,0.32,75.5,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,90,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,13.3,19.4,22.9,0.39,22.8,99
3245.2,25.5,0.48,52.3,2490,HANDAXE,FLAKE,53.5,55.5,0.67,NON-CORTICAL,COMPLETELY WORKED,193.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1088.0,154.8,45.6,0.04,20.8,,UNCLEAR,0.02,30.2,54.4,0.36,81.65,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,16.6,13.4,21.4,0.38,20.7,103
2893.1,32.1,0.74,43.3,2491,HANDAXE,UNCLEAR,52.1,54.8,0.72,NON-CORTICAL,PARTIALLY WORKED,185.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,1154.5,148.8,29.2,0.03,22.5,,UNCLEAR,0.03,38.9,52.2,0.51,75.5,,36/35/41,McGREGOR; KIMBERLEY; SOUTH AFRICA,,85,TOUGH,FINE,HORNFELS,DE BEERS FLOORS,UNCLEAR,13.9,16.5,22.9,0.41,20.5,94
7998.6,37.1,0.5,73.2,2492,HANDAXE,UNCLEAR,76.6,82.2,0.58,NON-CORTICAL,PARTIALLY WORKED,314.3,COMPLETE,FRESH,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,3104.0,270.4,76.9,0.01,32.4,,UNCLEAR,0.0,54.3,82.0,0.38,140.4,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,90,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,19.6,25.6,33.5,0.4,31.2,372
7155.3,54.7,0.95,57.3,2493,CLEAVER,FLAKE,62.9,65.9,0.49,NON-CORTICAL,COMPLETELY WORKED,310.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,3008.2,258.2,57.9,0.02,35.3,,UNCLEAR,0.0,63.4,64.0,0.47,133.24,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,CLEAVER WITH CONVEX INTERSECTION AND WORKED BIT; EXTENSIVE LATERAL EDGE DAMAGE ALONG BIT,100,TOUGH,FINE,ANDESITE,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,18.0,28.1,36.0,0.54,33.3,369
6848.5,52.7,0.76,69.1,2494,HANDAXE,UNCLEAR,78.8,80.0,0.71,NON-CORTICAL,PARTIALLY WORKED,273.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,TWISTED,2329.6,220.9,58.4,0.02,28.2,,UNCLEAR,0.01,47.9,79.8,0.43,111.26,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,ANTICLOCK TWIST OF 25 DEGREES,95,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,18.5,24.7,28.8,0.36,28.2,264
5102.6,30.4,0.55,54.8,2495,HANDAXE,UNCLEAR,56.3,62.0,0.53,NON-CORTICAL,COMPLETELY WORKED,260.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,2017.5,223.3,53.4,0.01,27.5,,UNCLEAR,0.01,40.4,61.7,0.34,116.96,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,11.2,22.2,28.1,0.45,27.0,175
6096.3,45.0,0.79,56.6,2496,HANDAXE,UNCLEAR,69.1,69.6,0.59,NON-CORTICAL,COMPLETELY WORKED,267.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,IRREGULAR,3038.1,233.0,56.2,0.03,41.3,,UNCLEAR,0.01,55.0,69.5,0.46,117.83,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,20.8,26.1,41.6,0.59,41.0,281
6027.6,42.7,0.55,77.2,2497,HANDAXE,UNCLEAR,78.6,84.8,0.86,PARTIALLY CORTICAL,PARTIALLY WORKED,255.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,5,0,NATURAL SURFACE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,2049.6,205.4,41.3,0.01,30.5,,UNCLEAR,0.0,34.4,84.3,0.34,98.3,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,80,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,14.0,24.4,31.9,0.37,28.5,247
4994.2,43.9,0.76,57.5,2498,HANDAXE,UNCLEAR,64.8,65.3,0.65,NON-CORTICAL,PARTIALLY WORKED,236.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,1607.4,191.1,50.2,0.01,24.3,,UNCLEAR,0.0,50.3,64.8,0.5,98.99,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,90,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,13.4,17.9,25.2,0.38,24.0,163
4584.5,34.2,0.52,65.0,2499,HANDAXE,UNCLEAR,62.5,70.1,0.76,NON-CORTICAL,COMPLETELY WORKED,235.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,0,NONE,SOUTH AFRICA,UNCLEAR,STAINED,TWISTED,1316.2,190.0,31.7,0.11,20.0,,UNCLEAR,0.01,30.1,70.0,0.32,91.39,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,TIP MISSING 5mm; ANTICLOCK TWIST OF 20 DEGREES,100,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,10.3,17.2,22.5,0.32,18.1,116
4231.0,26.8,0.46,57.9,2500,HANDAXE,UNCLEAR,55.6,62.7,0.63,NON-CORTICAL,COMPLETELY WORKED,227.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,AFRICA,0,20,POLISHED,SOUTH AFRICA,UNCLEAR,STAINED,LINEAR,1465.3,198.1,32.4,0.03,22.0,,UNCLEAR,0.0,32.8,62.7,0.33,98.13,,17/44,McGREGOR; KIMBERLEY; SOUTH AFRICA,,100,TOUGH,FINE,HORNFELS,SUSANNAHKOP; KLIPPIESPAN,UNCLEAR,12.0,18.1,24.0,0.38,20.9,123
